case_id,root,initial_phase,control,mechanics,a_participation,b_participation,a_support,b_support,physical_work,final_tick,pressure_phase,trace_hash,body_hash,a_live,b_live,quiescent
1,1500000,0,prompt_a,reference,4294967296,4294967296,4294967296,0,8,0,0,02fe740afbe2549aef07411ff49ed9745004c719316243e7b8a3fb91a69b20f6,e9158eee7c5b6cb1a31a4125084da0407abd2e55f33bb69297d53bf1e39ede72,1,1,1
1,1500000,0,prompt_a,production,4294967296,4294967296,4294967296,0,8,0,0,02fe740afbe2549aef07411ff49ed9745004c719316243e7b8a3fb91a69b20f6,e9158eee7c5b6cb1a31a4125084da0407abd2e55f33bb69297d53bf1e39ede72,1,1,1
2,1500000,0,return_b,reference,4294967296,4294967296,0,4294967296,8,0,0,bf42b2566e680ed104731bf23a3b4e4f05dae2725834ad4992f1066b1ea14e7f,30762bf2e90403fa6ebf6ea45e5652e7b4ab78db6c09a3f7908ac286970226a8,1,1,1
2,1500000,0,return_b,production,4294967296,4294967296,0,4294967296,8,0,0,bf42b2566e680ed104731bf23a3b4e4f05dae2725834ad4992f1066b1ea14e7f,30762bf2e90403fa6ebf6ea45e5652e7b4ab78db6c09a3f7908ac286970226a8,1,1,1
3,1500000,0,unrelated_activity,reference,2252540587,2252540587,0,0,7,10,0,9ced2dfa277ed1aa2fc5a7645bf83c838d9efd842508fdf2848bb624ef12adab,448a4df62b47a9eb5671a5edf32a0bbc38e34b2c9f8c1a9d360059a897b25797,1,1,1
3,1500000,0,unrelated_activity,production,2252540587,2252540587,0,0,7,10,0,9ced2dfa277ed1aa2fc5a7645bf83c838d9efd842508fdf2848bb624ef12adab,448a4df62b47a9eb5671a5edf32a0bbc38e34b2c9f8c1a9d360059a897b25797,1,1,1
4,1500000,0,repeat_a,reference,5362940587,2252540587,0,0,7,10,0,bd361082ee85f0d6bf747c0a0a1319bb7a6210087fec6c855d43a954f424047d,0c31fefcac979505738a03d0a7e7c243b45e7d894550ee8e9c120e672f80fe6e,1,1,1
4,1500000,0,repeat_a,production,5362940587,2252540587,0,0,7,10,0,bd361082ee85f0d6bf747c0a0a1319bb7a6210087fec6c855d43a954f424047d,0c31fefcac979505738a03d0a7e7c243b45e7d894550ee8e9c120e672f80fe6e,1,1,1
5,1500000,0,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,10,0,8a7247d4ce2438e4acb56290b821328017a5bb8ea98b7d4e55d9e6051deea838,2a5d39efc12f215a8261c78d31976820cbc280b69b473a75807582c866306ddb,1,1,1
5,1500000,0,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,10,0,8a7247d4ce2438e4acb56290b821328017a5bb8ea98b7d4e55d9e6051deea838,2a5d39efc12f215a8261c78d31976820cbc280b69b473a75807582c866306ddb,1,1,1
6,1500000,0,source_without_traversal,reference,0,0,0,0,1,10,0,1e01d543c0b7662741ac335d8bd7f7e1df3db9fc47763284ccd1d01b0a9c06d9,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
6,1500000,0,source_without_traversal,production,0,0,0,0,1,10,0,1e01d543c0b7662741ac335d8bd7f7e1df3db9fc47763284ccd1d01b0a9c06d9,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
7,1500000,0,same_total_wrong_path,reference,0,5362940587,0,0,4,10,0,e352249826c610c7fd3fce8c604fe5df45318a1da710afae4bb3e2d5b07f9be1,6076d9321fdddd2ca88438ffcb9ea43328bb5f33aa0121006b9961d115a9ed7c,1,1,1
7,1500000,0,same_total_wrong_path,production,0,5362940587,0,0,4,10,0,e352249826c610c7fd3fce8c604fe5df45318a1da710afae4bb3e2d5b07f9be1,6076d9321fdddd2ca88438ffcb9ea43328bb5f33aa0121006b9961d115a9ed7c,1,1,1
8,1500000,0,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,0,0,c63ce4266ae7cd1f219e2added048c042caa7981be098292f27af5a0dc03f34b,5629b0f087b3aaf3dde6224f57d381fbcfe3fe29af802f329c8f8c9252bc125b,1,1,1
8,1500000,0,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,0,0,c63ce4266ae7cd1f219e2added048c042caa7981be098292f27af5a0dc03f34b,5629b0f087b3aaf3dde6224f57d381fbcfe3fe29af802f329c8f8c9252bc125b,1,1,1
9,1500000,0,late_return,reference,0,0,0,0,8,1024,4,1e8a50a961b54c0a8ee398f6a2901c62247829dbfc1e25cd41bb1243daaabf06,361174b06e976edd62ea9e6bc1d004d0865ec2723107e0f60db523b3952d3364,1,1,1
9,1500000,0,late_return,production,0,0,0,0,8,1024,4,1e8a50a961b54c0a8ee398f6a2901c62247829dbfc1e25cd41bb1243daaabf06,361174b06e976edd62ea9e6bc1d004d0865ec2723107e0f60db523b3952d3364,1,1,1
10,1500000,1,prompt_a,reference,4294967296,4294967296,4294967296,0,8,1,1,92b7c983118fb8385f7a56babdbb2886629d5076140afdf280cdb62cf4341e36,e9158eee7c5b6cb1a31a4125084da0407abd2e55f33bb69297d53bf1e39ede72,1,1,1
10,1500000,1,prompt_a,production,4294967296,4294967296,4294967296,0,8,1,1,92b7c983118fb8385f7a56babdbb2886629d5076140afdf280cdb62cf4341e36,e9158eee7c5b6cb1a31a4125084da0407abd2e55f33bb69297d53bf1e39ede72,1,1,1
11,1500000,1,return_b,reference,4294967296,4294967296,0,4294967296,8,1,1,6e10b8f8d0e02d25a4626a2bd93119f037fec658cb0a0b83e4421d9fdb72d5ff,30762bf2e90403fa6ebf6ea45e5652e7b4ab78db6c09a3f7908ac286970226a8,1,1,1
11,1500000,1,return_b,production,4294967296,4294967296,0,4294967296,8,1,1,6e10b8f8d0e02d25a4626a2bd93119f037fec658cb0a0b83e4421d9fdb72d5ff,30762bf2e90403fa6ebf6ea45e5652e7b4ab78db6c09a3f7908ac286970226a8,1,1,1
12,1500000,1,unrelated_activity,reference,2252540587,2252540587,0,0,7,11,1,408173fc5b7bf478c9a95cbe49739cb98e6472f1a5dcc33e07529a9f5d3501ee,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
12,1500000,1,unrelated_activity,production,2252540587,2252540587,0,0,7,11,1,408173fc5b7bf478c9a95cbe49739cb98e6472f1a5dcc33e07529a9f5d3501ee,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
13,1500000,1,repeat_a,reference,5362940587,2252540587,0,0,7,11,1,0a45918720d68d07de2510e44dbc4df2a6b38a878fcaf1604734f2fda31f2854,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
13,1500000,1,repeat_a,production,5362940587,2252540587,0,0,7,11,1,0a45918720d68d07de2510e44dbc4df2a6b38a878fcaf1604734f2fda31f2854,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
14,1500000,1,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,11,1,5a8e3e9acff191215f4f2f47acbf0a79eecd661624f8e14417642afd5e67b90f,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
14,1500000,1,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,11,1,5a8e3e9acff191215f4f2f47acbf0a79eecd661624f8e14417642afd5e67b90f,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
15,1500000,1,source_without_traversal,reference,0,0,0,0,1,11,1,c6b62feaafb5e43dfc149229d6624ab2c382002437dcecc1754c202707bc89a8,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
15,1500000,1,source_without_traversal,production,0,0,0,0,1,11,1,c6b62feaafb5e43dfc149229d6624ab2c382002437dcecc1754c202707bc89a8,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
16,1500000,1,same_total_wrong_path,reference,0,5362940587,0,0,4,11,1,31a9dddf49f948e42c03225155db720a04ef06fd10b31d98aba9d1ce026a1819,0ad78deb07fbb552ad81cf3f739ae899bf8efcd84878e73cf3a7de612dbc9f0c,1,1,1
16,1500000,1,same_total_wrong_path,production,0,5362940587,0,0,4,11,1,31a9dddf49f948e42c03225155db720a04ef06fd10b31d98aba9d1ce026a1819,0ad78deb07fbb552ad81cf3f739ae899bf8efcd84878e73cf3a7de612dbc9f0c,1,1,1
17,1500000,1,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,1,1,b7fe6017e378878d875203e4e118d0319dba4207659ffdd5af1394a58251045b,5629b0f087b3aaf3dde6224f57d381fbcfe3fe29af802f329c8f8c9252bc125b,1,1,1
17,1500000,1,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,1,1,b7fe6017e378878d875203e4e118d0319dba4207659ffdd5af1394a58251045b,5629b0f087b3aaf3dde6224f57d381fbcfe3fe29af802f329c8f8c9252bc125b,1,1,1
18,1500000,1,late_return,reference,0,0,0,0,8,1025,5,8e15f66e56bd52d228148490e6df6517f0d06a1e26f1189333225f11c121c2f3,361174b06e976edd62ea9e6bc1d004d0865ec2723107e0f60db523b3952d3364,1,1,1
18,1500000,1,late_return,production,0,0,0,0,8,1025,5,8e15f66e56bd52d228148490e6df6517f0d06a1e26f1189333225f11c121c2f3,361174b06e976edd62ea9e6bc1d004d0865ec2723107e0f60db523b3952d3364,1,1,1
19,1500000,2,prompt_a,reference,4294967296,4294967296,4294967296,0,8,2,2,d82e888bb19f8f130fc205f4fc9be37a86e1ad05e394a19e2fdc2df79feb654d,e9158eee7c5b6cb1a31a4125084da0407abd2e55f33bb69297d53bf1e39ede72,1,1,1
19,1500000,2,prompt_a,production,4294967296,4294967296,4294967296,0,8,2,2,d82e888bb19f8f130fc205f4fc9be37a86e1ad05e394a19e2fdc2df79feb654d,e9158eee7c5b6cb1a31a4125084da0407abd2e55f33bb69297d53bf1e39ede72,1,1,1
20,1500000,2,return_b,reference,4294967296,4294967296,0,4294967296,8,2,2,056b6851dc309fded2679cfd196cdb1e35dadbfa67b20cd9711025d28ffaba96,30762bf2e90403fa6ebf6ea45e5652e7b4ab78db6c09a3f7908ac286970226a8,1,1,1
20,1500000,2,return_b,production,4294967296,4294967296,0,4294967296,8,2,2,056b6851dc309fded2679cfd196cdb1e35dadbfa67b20cd9711025d28ffaba96,30762bf2e90403fa6ebf6ea45e5652e7b4ab78db6c09a3f7908ac286970226a8,1,1,1
21,1500000,2,unrelated_activity,reference,2252540587,2252540587,0,0,7,12,2,a03192f3ee66e9a713e039b397c6e720a02125d1c4c35e758cb5875b150312b6,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
21,1500000,2,unrelated_activity,production,2252540587,2252540587,0,0,7,12,2,a03192f3ee66e9a713e039b397c6e720a02125d1c4c35e758cb5875b150312b6,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
22,1500000,2,repeat_a,reference,5362940587,2252540587,0,0,7,12,2,a2f6667e87f0066ccac70e646a99a8dbaf1b7e9ead90a36a92931ab526b19417,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
22,1500000,2,repeat_a,production,5362940587,2252540587,0,0,7,12,2,a2f6667e87f0066ccac70e646a99a8dbaf1b7e9ead90a36a92931ab526b19417,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
23,1500000,2,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,12,2,4a1b273bd349dd724da60e4ca4f61d6803bccb9f87c69fbef15d64f6f172d8fb,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
23,1500000,2,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,12,2,4a1b273bd349dd724da60e4ca4f61d6803bccb9f87c69fbef15d64f6f172d8fb,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
24,1500000,2,source_without_traversal,reference,0,0,0,0,1,12,2,3fddb2bf7c0e7d8d69eb7cf4fafce5c88f0131ab49d51165b37b7270fe271587,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
24,1500000,2,source_without_traversal,production,0,0,0,0,1,12,2,3fddb2bf7c0e7d8d69eb7cf4fafce5c88f0131ab49d51165b37b7270fe271587,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
25,1500000,2,same_total_wrong_path,reference,0,5362940587,0,0,4,12,2,ba71388e811ff703d4110494ad7fb2740010993c5ef94a83079b15d262be618a,0ad78deb07fbb552ad81cf3f739ae899bf8efcd84878e73cf3a7de612dbc9f0c,1,1,1
25,1500000,2,same_total_wrong_path,production,0,5362940587,0,0,4,12,2,ba71388e811ff703d4110494ad7fb2740010993c5ef94a83079b15d262be618a,0ad78deb07fbb552ad81cf3f739ae899bf8efcd84878e73cf3a7de612dbc9f0c,1,1,1
26,1500000,2,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,2,2,0a0b94022392f385ee11aff10c7553b7d0a9d3c671aaf59bd5dcbfc5fc2af349,5629b0f087b3aaf3dde6224f57d381fbcfe3fe29af802f329c8f8c9252bc125b,1,1,1
26,1500000,2,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,2,2,0a0b94022392f385ee11aff10c7553b7d0a9d3c671aaf59bd5dcbfc5fc2af349,5629b0f087b3aaf3dde6224f57d381fbcfe3fe29af802f329c8f8c9252bc125b,1,1,1
27,1500000,2,late_return,reference,0,0,0,0,8,1026,6,49072e4ec56b145285bd0ef184ed0cf22db6aacf8ee5af79233d63f698213386,361174b06e976edd62ea9e6bc1d004d0865ec2723107e0f60db523b3952d3364,1,1,1
27,1500000,2,late_return,production,0,0,0,0,8,1026,6,49072e4ec56b145285bd0ef184ed0cf22db6aacf8ee5af79233d63f698213386,361174b06e976edd62ea9e6bc1d004d0865ec2723107e0f60db523b3952d3364,1,1,1
28,1500000,3,prompt_a,reference,4294967296,4294967296,4294967296,0,8,3,3,da34314d113c79e41647e75e26f8139008d08ebe5280aa4a4612dfe300b612f9,e9158eee7c5b6cb1a31a4125084da0407abd2e55f33bb69297d53bf1e39ede72,1,1,1
28,1500000,3,prompt_a,production,4294967296,4294967296,4294967296,0,8,3,3,da34314d113c79e41647e75e26f8139008d08ebe5280aa4a4612dfe300b612f9,e9158eee7c5b6cb1a31a4125084da0407abd2e55f33bb69297d53bf1e39ede72,1,1,1
29,1500000,3,return_b,reference,4294967296,4294967296,0,4294967296,8,3,3,d29c4e13c63fc9920ada0e42e2effeaf81a53f83a7616a4c0c81bcd1416e693d,30762bf2e90403fa6ebf6ea45e5652e7b4ab78db6c09a3f7908ac286970226a8,1,1,1
29,1500000,3,return_b,production,4294967296,4294967296,0,4294967296,8,3,3,d29c4e13c63fc9920ada0e42e2effeaf81a53f83a7616a4c0c81bcd1416e693d,30762bf2e90403fa6ebf6ea45e5652e7b4ab78db6c09a3f7908ac286970226a8,1,1,1
30,1500000,3,unrelated_activity,reference,2252540587,2252540587,0,0,7,13,3,75872dc4846284cece2f2b51312cba5774c7a9d48a33905b1ff4e4d59ae7524d,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
30,1500000,3,unrelated_activity,production,2252540587,2252540587,0,0,7,13,3,75872dc4846284cece2f2b51312cba5774c7a9d48a33905b1ff4e4d59ae7524d,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
31,1500000,3,repeat_a,reference,5362940587,2252540587,0,0,7,13,3,ddbcd6a8b70c9e9cb0dd34a2c99070707afb06322a9023f0765100830d58ad08,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
31,1500000,3,repeat_a,production,5362940587,2252540587,0,0,7,13,3,ddbcd6a8b70c9e9cb0dd34a2c99070707afb06322a9023f0765100830d58ad08,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
32,1500000,3,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,13,3,78e9987e6b49f2a91ae28fa88f52c2fbc3fa4b2748d93428b0666c86b204ca6b,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
32,1500000,3,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,13,3,78e9987e6b49f2a91ae28fa88f52c2fbc3fa4b2748d93428b0666c86b204ca6b,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
33,1500000,3,source_without_traversal,reference,0,0,0,0,1,13,3,1c1040297a533f4d35ffbec4e70ac17cb9ece67e48e60aedeca775b0b55ac1df,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
33,1500000,3,source_without_traversal,production,0,0,0,0,1,13,3,1c1040297a533f4d35ffbec4e70ac17cb9ece67e48e60aedeca775b0b55ac1df,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
34,1500000,3,same_total_wrong_path,reference,0,5362940587,0,0,4,13,3,2ff7becf4eb47fb8b4ad55344828631f9ec53c9fa6e24bdec3513eb087026c01,0ad78deb07fbb552ad81cf3f739ae899bf8efcd84878e73cf3a7de612dbc9f0c,1,1,1
34,1500000,3,same_total_wrong_path,production,0,5362940587,0,0,4,13,3,2ff7becf4eb47fb8b4ad55344828631f9ec53c9fa6e24bdec3513eb087026c01,0ad78deb07fbb552ad81cf3f739ae899bf8efcd84878e73cf3a7de612dbc9f0c,1,1,1
35,1500000,3,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,3,3,25188906030c110f98228663806aca47e746445560be37835359facf3947e550,5629b0f087b3aaf3dde6224f57d381fbcfe3fe29af802f329c8f8c9252bc125b,1,1,1
35,1500000,3,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,3,3,25188906030c110f98228663806aca47e746445560be37835359facf3947e550,5629b0f087b3aaf3dde6224f57d381fbcfe3fe29af802f329c8f8c9252bc125b,1,1,1
36,1500000,3,late_return,reference,0,0,0,0,8,1027,7,b41edd0829d78e4137ec4524bb7c1d3c0a03ba2d8b0caaf68ece36a6b49634c3,361174b06e976edd62ea9e6bc1d004d0865ec2723107e0f60db523b3952d3364,1,1,1
36,1500000,3,late_return,production,0,0,0,0,8,1027,7,b41edd0829d78e4137ec4524bb7c1d3c0a03ba2d8b0caaf68ece36a6b49634c3,361174b06e976edd62ea9e6bc1d004d0865ec2723107e0f60db523b3952d3364,1,1,1
37,1500000,4,prompt_a,reference,4294967296,4294967296,4294967296,0,8,4,4,782965f2b09f0981fafb4d5be083ff8c6dab75208326faf06b6a2b03f56549f7,e9158eee7c5b6cb1a31a4125084da0407abd2e55f33bb69297d53bf1e39ede72,1,1,1
37,1500000,4,prompt_a,production,4294967296,4294967296,4294967296,0,8,4,4,782965f2b09f0981fafb4d5be083ff8c6dab75208326faf06b6a2b03f56549f7,e9158eee7c5b6cb1a31a4125084da0407abd2e55f33bb69297d53bf1e39ede72,1,1,1
38,1500000,4,return_b,reference,4294967296,4294967296,0,4294967296,8,4,4,899937814c74f8e1c0587928557a9e6992a6ea36d8c0f578bfb382dd6d4bbb00,30762bf2e90403fa6ebf6ea45e5652e7b4ab78db6c09a3f7908ac286970226a8,1,1,1
38,1500000,4,return_b,production,4294967296,4294967296,0,4294967296,8,4,4,899937814c74f8e1c0587928557a9e6992a6ea36d8c0f578bfb382dd6d4bbb00,30762bf2e90403fa6ebf6ea45e5652e7b4ab78db6c09a3f7908ac286970226a8,1,1,1
39,1500000,4,unrelated_activity,reference,2252540587,2252540587,0,0,7,14,4,b4a6b7f0834235fcaeba6ac8c8b9b346a7d89aa11930677887fc1a8c77b03192,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
39,1500000,4,unrelated_activity,production,2252540587,2252540587,0,0,7,14,4,b4a6b7f0834235fcaeba6ac8c8b9b346a7d89aa11930677887fc1a8c77b03192,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
40,1500000,4,repeat_a,reference,5362940587,2252540587,0,0,7,14,4,1cb6742555a5336f0f41aa8ff6eb466233cecfb0d39ec97d30ffb59520b8b11b,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
40,1500000,4,repeat_a,production,5362940587,2252540587,0,0,7,14,4,1cb6742555a5336f0f41aa8ff6eb466233cecfb0d39ec97d30ffb59520b8b11b,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
41,1500000,4,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,14,4,07781210647d31296ffef3ad767709b3decc16ad36a3e8aedf9de61de86661c8,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
41,1500000,4,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,14,4,07781210647d31296ffef3ad767709b3decc16ad36a3e8aedf9de61de86661c8,57ae97d32dc25413615ea45ef8a29c544cbb03cb81a8f0ac47d8547555ea1aa0,1,1,1
42,1500000,4,source_without_traversal,reference,0,0,0,0,1,14,4,96ee98d7b52c700ebcd190a815b8b1c3405e1f4143efbac8b7d57e8ef7d8cf19,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
