seed,stratum,suite,scenario,namespace,updates_a,updates_b,resistance_a,resistance_b,coupling_a,coupling_b,live_a,live_b,crossings_a,crossings_b,source_fires_a,source_fires_b,drive_deliveries,modulatory_deliveries,eligibility,modes,generations,work,accepts,path_edges,firings,deallocations,bytes,fingerprint,permanent,quiescent,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,replay,passed
7127,S03,law,ordinary-drive-after-participation,2047004767158272,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,415,0,0,5,0,8160,11099742502146290612,3836441059730842330,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,law,modulation-without-eligibility,2047004768206848,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,83,0,0,1,0,8160,1585237741668455655,4982989363373304634,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,law,timely-modulatory-return,2047004769255424,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,416,1,0,5,0,8160,13718922407626991986,8633641971060527180,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,law,strong-modulation-does-not-excite,2047004770304000,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,84,0,0,1,0,8272,4245521201580222452,10198924373130160387,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,law,dense-ordinary-nonleakage,2047004771352576,0,0,1,1,1,1,true,true,2,1,2,1,135,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,10544,0,0,72,0,8160,3336753355226784224,15762657480220969818,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,law,fixed-routes-r0-drive-r1-modulatory,2047004772401152,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,521,1,0,6,0,8384,1564154807920673738,2246349429748109020,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,law,fixed-routes-r0-modulatory-r1-drive,2047004773449728,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,521,1,0,6,0,8384,17938638878450838070,11187610961631071624,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,law,two-completed-modulatory-returns,2047004774498304,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,929,2,0,10,1,8160,17187268971186776891,13601655557210013340,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,law,two-local-eligible-candidates,2047004775546880,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,507,2,0,6,0,8272,13334488944038170209,9843434180784569745,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,law,expired-eligibility-modulation,2047004776595456,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,417,0,0,5,1,8160,13425662469776518241,9526583452007371185,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,law,simultaneous-drive-and-modulation,2047004777644032,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,756,1,0,9,0,8160,17852917508816747449,13139337409476278604,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,law,dense-parallel-crossed-routes,2047004778692608,1,0,4,1,2,1,true,true,2,2,2,2,141,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,11489,1,0,77,0,8160,4183554009138289518,13519316399625567660,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px0,acquisition,2047004783935488,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,4767922246633083886,3546560717393948481,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px0,probation,2047004784984064,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,12725041250802691904,2902915811944055774,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px0,stable-return-specificity,2047004786032640,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,50397524674526719,13994013538612296228,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px0,forgetting,2047004787081216,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,2372302107957427258,15196998373668557269,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px0,fresh-reproposal,2047004788129792,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,17091466365664149920,10132874322441638182,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px0,reacquisition,2047004789178368,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,280,4,0,16,1,560,2014158100828611974,9349497244602668106,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px1,support-a,2047004800712704,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,17467399660622929717,9150806641320935722,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px1,support-b,2047004801761280,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,11758136545074111567,3347529154116801670,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px1,no-support,2047004802809856,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,9703131999779805940,12245456593996274628,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px1,participation-return-blocked,2047004803858432,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,4964703439888807524,9682814676033968759,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px1,return-without-participation,2047004804907008,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,14390238358612084006,16632307764791681901,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px1,joint-participation,2047004805955584,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,17836308567022010358,10599987135689510256,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px2,forward-traversal-return,2047004817489920,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,11775851855247305219,3180843507899925928,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px2,reverse-traversal-return,2047004818538496,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,13825438239154916141,3329368670643857356,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px2,correlation-without-traversal,2047004819587072,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,396,0,0,12,2,992,11289714261878974701,15438283094519358446,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px2,forward-return-blocked,2047004820635648,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,12217106431090178486,8284968977157000565,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px2,joint-traversal-return,2047004821684224,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,960949913564321588,7729667265390668002,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px2,forward-with-wrong-way-observation,2047004822732800,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,470,2,0,16,1,992,343949827172513510,9839177021469886003,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7127,S03,px2,reverse-with-wrong-way-observation,2047004823781376,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,470,2,0,16,1,992,9313839637378298232,14352125271880511615,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,ordinary-drive-after-participation,2047005304029184,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,135,0,0,5,0,1888,6440578891749360821,1869630403220702331,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,modulation-without-eligibility,2047005305077760,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,27,0,0,1,0,1888,7867968158634258294,5534755664367206907,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,timely-modulatory-return,2047005306126336,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,136,1,0,5,0,1888,15709260831808189835,3393077608682958317,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,strong-modulation-does-not-excite,2047005307174912,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,28,0,0,1,0,2000,9515766708544258139,9460634264441993176,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,dense-ordinary-nonleakage,2047005308223488,0,0,1,1,1,1,true,true,2,1,2,1,23,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,520,0,0,16,0,1888,3929486620713021525,8649220815579889019,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,fixed-routes-r0-drive-r1-modulatory,2047005309272064,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,185,1,0,6,0,2112,10352711361423023845,432966009000080697,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,fixed-routes-r0-modulatory-r1-drive,2047005310320640,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,185,1,0,6,0,2112,10893319550894559709,6851279534570360841,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,two-completed-modulatory-returns,2047005311369216,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,313,2,0,10,1,1888,1725606896977888862,5987655678370257389,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,two-local-eligible-candidates,2047005312417792,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,171,2,0,6,0,2000,12533876452166675438,15071101226389364518,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,expired-eligibility-modulation,2047005313466368,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,137,0,0,5,1,1888,12114113428494860760,12996003740416248248,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,simultaneous-drive-and-modulation,2047005314514944,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,252,1,0,9,0,1888,9080687636113412856,4305578326056542701,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,law,dense-parallel-crossed-routes,2047005315563520,1,0,4,1,2,1,true,true,2,2,2,2,29,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,729,1,0,21,0,1888,241519397937135645,17745878321886447949,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px0,acquisition,2047005320806400,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,10961781523520534061,5663660336679611970,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px0,probation,2047005321854976,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,4143528722357504448,17763510893245023621,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px0,stable-return-specificity,2047005322903552,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,2810385249041204536,303339776601649487,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px0,forgetting,2047005323952128,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,10684662636651638430,18295874054082018822,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px0,fresh-reproposal,2047005325000704,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,9487558415181040529,6329791543933231127,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px0,reacquisition,2047005326049280,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,276,4,0,16,1,560,12269418927611204373,2976920888127759923,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px1,support-a,2047005337583616,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,4073539319660440242,12987227081380773457,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px1,support-b,2047005338632192,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,15995299996231502222,17394316412227833749,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px1,no-support,2047005339680768,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,7135845673917031695,18393040894765097663,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px1,participation-return-blocked,2047005340729344,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,9666471245647094643,16402252815538642100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px1,return-without-participation,2047005341777920,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,11702125632064052257,7150947458046015078,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px1,joint-participation,2047005342826496,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,3979593819091341699,11360368369218514115,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px2,forward-traversal-return,2047005354360832,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,4831447718962902076,6862206309827514451,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px2,reverse-traversal-return,2047005355409408,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,17900766196634496636,12135251340527355455,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px2,correlation-without-traversal,2047005356457984,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,376,0,0,12,2,992,12933127337463354484,16256366996450878949,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px2,forward-return-blocked,2047005357506560,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,5658321449533653201,7920427773776186326,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px2,joint-traversal-return,2047005358555136,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,11142062448478827753,3491960905553849121,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px2,forward-with-wrong-way-observation,2047005359603712,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,455,2,0,16,1,992,3402532552739778720,14717294729416240848,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7129,S04,px2,reverse-with-wrong-way-observation,2047005360652288,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,455,2,0,16,1,992,450064586225844314,18310629048867928396,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,ordinary-drive-after-participation,2047011209609216,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,175,0,0,5,0,2784,12132669473069870385,6232393716623858735,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,modulation-without-eligibility,2047011210657792,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,35,0,0,1,0,2784,17550337230240673510,15931508964848268111,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,timely-modulatory-return,2047011211706368,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,176,1,0,5,0,2784,17038780659681091699,11219332959828034625,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,strong-modulation-does-not-excite,2047011212754944,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,36,0,0,1,0,2896,1136233488415798272,17934222164386713991,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,dense-ordinary-nonleakage,2047011213803520,0,0,1,1,1,1,true,true,2,1,2,1,39,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,1184,0,0,24,0,2784,3025845906058776465,3138237197103920431,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,fixed-routes-r0-drive-r1-modulatory,2047011214852096,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,233,1,0,6,0,3008,11656884742697993501,173542909190016527,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,fixed-routes-r0-modulatory-r1-drive,2047011215900672,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,233,1,0,6,0,3008,9340126123838734505,10040889535756278871,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,two-completed-modulatory-returns,2047011216949248,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,401,2,0,10,1,2784,13544047118055704334,11320702275023664545,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,two-local-eligible-candidates,2047011217997824,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,219,2,0,6,0,2896,6794461124820457297,11608723050822921141,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,expired-eligibility-modulation,2047011219046400,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,177,0,0,5,1,2784,18144434473722676568,14670776116016174108,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,simultaneous-drive-and-modulation,2047011220094976,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,324,1,0,9,0,2784,13792016526996152928,2250237518240592961,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,law,dense-parallel-crossed-routes,2047011221143552,1,0,4,1,2,1,true,true,2,2,2,2,45,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,1489,1,0,29,0,2784,5117615474802258587,10850911019176143041,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px0,acquisition,2047011226386432,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,361057984380433744,17605134278692949807,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px0,probation,2047011227435008,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,13528498016900616268,2287507874574460008,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px0,stable-return-specificity,2047011228483584,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,16776444158579447345,13085684305393355338,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px0,forgetting,2047011229532160,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,3801265394829110574,16644466183416677979,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px0,fresh-reproposal,2047011230580736,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,6047327873428489871,17841546383930901809,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px0,reacquisition,2047011231629312,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,276,4,0,16,1,560,13735214217713571633,28451755453605069,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px1,support-a,2047011243163648,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,12343943492019543891,8211624059230425704,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px1,support-b,2047011244212224,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,12980031790308539813,9514544052431324012,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px1,no-support,2047011245260800,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,9209107292433684102,4346539645086068230,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px1,participation-return-blocked,2047011246309376,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,10621808775800169362,5939172533125070741,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px1,return-without-participation,2047011247357952,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,12224531136715364480,5813249796666966079,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px1,joint-participation,2047011248406528,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,7193867105651756664,512006325200168658,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px2,forward-traversal-return,2047011259940864,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,16120059074435138973,15873314819636107918,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px2,reverse-traversal-return,2047011260989440,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,1379882304052492963,8887159042287498594,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px2,correlation-without-traversal,2047011262038016,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,376,0,0,12,2,992,1661334316533434267,11608428501221347312,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px2,forward-return-blocked,2047011263086592,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,2471238963847830876,14390930260572734003,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px2,joint-traversal-return,2047011264135168,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,6322988787217415250,16736118299647795508,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px2,forward-with-wrong-way-observation,2047011265183744,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,460,2,0,16,1,992,5582269309210124590,2853751074908425613,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7151,S05,px2,reverse-with-wrong-way-observation,2047011266232320,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,460,2,0,16,1,992,7833812053208419324,9956215854069430209,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,law,ordinary-drive-after-participation,2047013357092864,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,255,0,0,5,0,4576,6270070825428487011,2092725568084824621,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
