root,namespace,reverse,reflect,twist,schedule,clause_index,clause_name,expected,actual,passed,observations,memory_pairs,maximum_work,maximum_bytes,pause_stable,resume_equal,cumulative,replay,first_failed_clause,first_divergent_state
864010,3710894693416960,false,true,137,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,12,bounded_same_body_memory,maximum_bytes<=8192 && all seven before==after,maximum_bytes=5552~pairs=primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304~stable=false,false,formation:outward=2~return=2~updates=12~work=14788~queue=empty~quiet=true~permanent=16756616959174656613~complete=5223079151935502572;completed:outward=1~return=1~updates=1~work=2478~queue=empty~quiet=true~permanent=16312923854714312567~complete=13012356261812517484;incomplete:outward=0~return=0~updates=0~work=1616~queue=empty~quiet=true~permanent=3863084609526196246~complete=14284669110970128742;blocked:outward=0~return=0~updates=0~work=2273~queue=empty~quiet=true~permanent=10655183457381379456~complete=6016863301026895472;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=15713944471908553515~complete=1269178308246439172;duplicate_recursive:outward=1~return=1~updates=1~work=2590~queue=empty~quiet=true~permanent=16312923854714312567~complete=9279277441088194656;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=9147503021657395614~complete=14762029727780918994;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=14191216372615091024~complete=16831771237355503749;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5276605589834823579~complete=17682271138659496737;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=18209581969350372554~complete=7617612028168983674;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=17688951149375110512~complete=10508965925889748594;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=1249178262212365102~complete=5017228064525855877,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14788,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864010,3710894693416960,false,true,137,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,13,cumulative_px0_px7_lrc,PX7 training/heldout/return/quiet/stability pass,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,formation:outward=2~return=2~updates=12~work=14788~queue=empty~quiet=true~permanent=16756616959174656613~complete=5223079151935502572;completed:outward=1~return=1~updates=1~work=2478~queue=empty~quiet=true~permanent=16312923854714312567~complete=13012356261812517484;incomplete:outward=0~return=0~updates=0~work=1616~queue=empty~quiet=true~permanent=3863084609526196246~complete=14284669110970128742;blocked:outward=0~return=0~updates=0~work=2273~queue=empty~quiet=true~permanent=10655183457381379456~complete=6016863301026895472;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=15713944471908553515~complete=1269178308246439172;duplicate_recursive:outward=1~return=1~updates=1~work=2590~queue=empty~quiet=true~permanent=16312923854714312567~complete=9279277441088194656;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=9147503021657395614~complete=14762029727780918994;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=14191216372615091024~complete=16831771237355503749;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5276605589834823579~complete=17682271138659496737;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=18209581969350372554~complete=7617612028168983674;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=17688951149375110512~complete=10508965925889748594;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=1249178262212365102~complete=5017228064525855877,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14788,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864010,3710894693416960,false,true,137,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,14,exact_replay,independent Trial values exactly equal,exact=true~first_divergence=none,true,formation:outward=2~return=2~updates=12~work=14788~queue=empty~quiet=true~permanent=16756616959174656613~complete=5223079151935502572;completed:outward=1~return=1~updates=1~work=2478~queue=empty~quiet=true~permanent=16312923854714312567~complete=13012356261812517484;incomplete:outward=0~return=0~updates=0~work=1616~queue=empty~quiet=true~permanent=3863084609526196246~complete=14284669110970128742;blocked:outward=0~return=0~updates=0~work=2273~queue=empty~quiet=true~permanent=10655183457381379456~complete=6016863301026895472;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=15713944471908553515~complete=1269178308246439172;duplicate_recursive:outward=1~return=1~updates=1~work=2590~queue=empty~quiet=true~permanent=16312923854714312567~complete=9279277441088194656;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=9147503021657395614~complete=14762029727780918994;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=14191216372615091024~complete=16831771237355503749;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5276605589834823579~complete=17682271138659496737;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=18209581969350372554~complete=7617612028168983674;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=17688951149375110512~complete=10508965925889748594;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=1249178262212365102~complete=5017228064525855877,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14788,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864011,3710898988384256,false,true,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,1,formation_modulation_and_updates,formation.updates>0 && formation.inward_modulation>0,outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=18336201778928120618~complete=15877384570917948263,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=18336201778928120618~complete=15877384570917948263;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=17659339252005159912~complete=3896819618536989227;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=8444065068609135937~complete=3882395979891122331;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=8523019512992951459~complete=1046652560914536155;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7836594538496048255~complete=8340224688861898030;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=17659339252005159912~complete=7629898439261312055;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=7163450820777377536~complete=393829195822866396;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=9281006277571407638~complete=6248594957926986123;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5982882181486089777~complete=16585392859894134031;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=219971334149460472~complete=14406885431446376412;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=13206788115046199835~complete=806638057504924841;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6315157530054524602~complete=10684073578261370445,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14758,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864011,3710898988384256,false,true,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,2,completed_exactly_once,completed.outward==1,outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=17659339252005159912~complete=3896819618536989227,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=18336201778928120618~complete=15877384570917948263;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=17659339252005159912~complete=3896819618536989227;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=8444065068609135937~complete=3882395979891122331;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=8523019512992951459~complete=1046652560914536155;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7836594538496048255~complete=8340224688861898030;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=17659339252005159912~complete=7629898439261312055;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=7163450820777377536~complete=393829195822866396;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=9281006277571407638~complete=6248594957926986123;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5982882181486089777~complete=16585392859894134031;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=219971334149460472~complete=14406885431446376412;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=13206788115046199835~complete=806638057504924841;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6315157530054524602~complete=10684073578261370445,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14758,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864011,3710898988384256,false,true,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,3,completed_return_and_update,completed.return==1 && completed.updates==1,outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=17659339252005159912~complete=3896819618536989227,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=18336201778928120618~complete=15877384570917948263;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=17659339252005159912~complete=3896819618536989227;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=8444065068609135937~complete=3882395979891122331;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=8523019512992951459~complete=1046652560914536155;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7836594538496048255~complete=8340224688861898030;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=17659339252005159912~complete=7629898439261312055;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=7163450820777377536~complete=393829195822866396;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=9281006277571407638~complete=6248594957926986123;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5982882181486089777~complete=16585392859894134031;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=219971334149460472~complete=14406885431446376412;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=13206788115046199835~complete=806638057504924841;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6315157530054524602~complete=10684073578261370445,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14758,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864011,3710898988384256,false,true,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,4,incomplete_blocked_stale_silence,incomplete.outward==0 && blocked.outward==0 && stale.outward==0,incomplete=outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=8444065068609135937~complete=3882395979891122331~blocked=outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=8523019512992951459~complete=1046652560914536155~stale=outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7836594538496048255~complete=8340224688861898030,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=18336201778928120618~complete=15877384570917948263;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=17659339252005159912~complete=3896819618536989227;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=8444065068609135937~complete=3882395979891122331;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=8523019512992951459~complete=1046652560914536155;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7836594538496048255~complete=8340224688861898030;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=17659339252005159912~complete=7629898439261312055;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=7163450820777377536~complete=393829195822866396;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=9281006277571407638~complete=6248594957926986123;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5982882181486089777~complete=16585392859894134031;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=219971334149460472~complete=14406885431446376412;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=13206788115046199835~complete=806638057504924841;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6315157530054524602~complete=10684073578261370445,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14758,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864011,3710898988384256,false,true,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,5,open_aged_silence,open.outward==0 && aged.outward==0,open=outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5982882181486089777~complete=16585392859894134031~aged=outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=219971334149460472~complete=14406885431446376412,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=18336201778928120618~complete=15877384570917948263;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=17659339252005159912~complete=3896819618536989227;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=8444065068609135937~complete=3882395979891122331;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=8523019512992951459~complete=1046652560914536155;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7836594538496048255~complete=8340224688861898030;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=17659339252005159912~complete=7629898439261312055;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=7163450820777377536~complete=393829195822866396;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=9281006277571407638~complete=6248594957926986123;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5982882181486089777~complete=16585392859894134031;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=219971334149460472~complete=14406885431446376412;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=13206788115046199835~complete=806638057504924841;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6315157530054524602~complete=10684073578261370445,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14758,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864011,3710898988384256,false,true,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,6,zero_length_exactly_once,zero_length.outward==1,outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=7163450820777377536~complete=393829195822866396,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=18336201778928120618~complete=15877384570917948263;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=17659339252005159912~complete=3896819618536989227;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=8444065068609135937~complete=3882395979891122331;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=8523019512992951459~complete=1046652560914536155;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7836594538496048255~complete=8340224688861898030;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=17659339252005159912~complete=7629898439261312055;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=7163450820777377536~complete=393829195822866396;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=9281006277571407638~complete=6248594957926986123;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5982882181486089777~complete=16585392859894134031;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=219971334149460472~complete=14406885431446376412;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=13206788115046199835~complete=806638057504924841;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6315157530054524602~complete=10684073578261370445,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14758,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864011,3710898988384256,false,true,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,7,duplicates_exactly_once,duplicate_physical.outward==1 && duplicate_recursive.outward==1,physical=outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=9281006277571407638~complete=6248594957926986123~recursive=outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=17659339252005159912~complete=7629898439261312055,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=18336201778928120618~complete=15877384570917948263;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=17659339252005159912~complete=3896819618536989227;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=8444065068609135937~complete=3882395979891122331;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=8523019512992951459~complete=1046652560914536155;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7836594538496048255~complete=8340224688861898030;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=17659339252005159912~complete=7629898439261312055;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=7163450820777377536~complete=393829195822866396;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=9281006277571407638~complete=6248594957926986123;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5982882181486089777~complete=16585392859894134031;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=219971334149460472~complete=14406885431446376412;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=13206788115046199835~complete=806638057504924841;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6315157530054524602~complete=10684073578261370445,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14758,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864011,3710898988384256,false,true,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,8,branch_cycle_silence,branch.outward==0 && cycle.outward==0,branch=outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=13206788115046199835~complete=806638057504924841~cycle=outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6315157530054524602~complete=10684073578261370445,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=18336201778928120618~complete=15877384570917948263;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=17659339252005159912~complete=3896819618536989227;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=8444065068609135937~complete=3882395979891122331;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=8523019512992951459~complete=1046652560914536155;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7836594538496048255~complete=8340224688861898030;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=17659339252005159912~complete=7629898439261312055;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=7163450820777377536~complete=393829195822866396;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=9281006277571407638~complete=6248594957926986123;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5982882181486089777~complete=16585392859894134031;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=219971334149460472~complete=14406885431446376412;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=13206788115046199835~complete=806638057504924841;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6315157530054524602~complete=10684073578261370445,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14758,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864011,3710898988384256,false,true,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,9,pause_resume,pause_stable && resume_equal,pause_stable=true~resume_equal=true,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=18336201778928120618~complete=15877384570917948263;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=17659339252005159912~complete=3896819618536989227;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=8444065068609135937~complete=3882395979891122331;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=8523019512992951459~complete=1046652560914536155;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7836594538496048255~complete=8340224688861898030;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=17659339252005159912~complete=7629898439261312055;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=7163450820777377536~complete=393829195822866396;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=9281006277571407638~complete=6248594957926986123;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5982882181486089777~complete=16585392859894134031;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=219971334149460472~complete=14406885431446376412;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=13206788115046199835~complete=806638057504924841;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6315157530054524602~complete=10684073578261370445,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14758,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
