root,namespace,reverse,reflect,twist,schedule,clause_index,clause_name,expected,actual,passed,observations,maximum_work,maximum_bytes,memory_stable,pause_stable,resume_equal,cumulative,replay,first_failed_clause,first_divergent_state
862008,3702296168890368,true,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,10,natural_quiescence,all batches naturally_quiescent with queue empty,quiet=true~queue=empty,true,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=17915396287273366076~complete=2228983054171358309;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=11490184912802282886~complete=14907317162917709925;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=2521392615184659647~complete=1225375249814255973;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=9893027722897500473~complete=10145732566286072373;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=10798934084776087843~complete=9514635615221398196;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=11490184912802282886~complete=1370093545870153825;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=3014528975024703895~complete=9636209257566935691;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=3726000583101159705~complete=7639468286918434260;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=107550405266271858~complete=10725632687760396172;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10035385025733625643~complete=4239822719710764527;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=1502769048495381316~complete=13542816554466255170;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=12606880201918795731~complete=10474510161744225168,14762,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862008,3702296168890368,true,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,11,bounded_work,maximum_work<=20000,maximum_work=14762,true,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=17915396287273366076~complete=2228983054171358309;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=11490184912802282886~complete=14907317162917709925;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=2521392615184659647~complete=1225375249814255973;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=9893027722897500473~complete=10145732566286072373;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=10798934084776087843~complete=9514635615221398196;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=11490184912802282886~complete=1370093545870153825;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=3014528975024703895~complete=9636209257566935691;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=3726000583101159705~complete=7639468286918434260;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=107550405266271858~complete=10725632687760396172;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10035385025733625643~complete=4239822719710764527;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=1502769048495381316~complete=13542816554466255170;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=12606880201918795731~complete=10474510161744225168,14762,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862008,3702296168890368,true,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,12,bounded_stable_memory,maximum_bytes<=8192 && memory_stable==true,maximum_bytes=5488~memory_stable=false,false,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=17915396287273366076~complete=2228983054171358309;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=11490184912802282886~complete=14907317162917709925;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=2521392615184659647~complete=1225375249814255973;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=9893027722897500473~complete=10145732566286072373;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=10798934084776087843~complete=9514635615221398196;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=11490184912802282886~complete=1370093545870153825;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=3014528975024703895~complete=9636209257566935691;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=3726000583101159705~complete=7639468286918434260;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=107550405266271858~complete=10725632687760396172;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10035385025733625643~complete=4239822719710764527;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=1502769048495381316~complete=13542816554466255170;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=12606880201918795731~complete=10474510161744225168,14762,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862008,3702296168890368,true,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,13,cumulative_px0_px7_lrc,PX7 train returns 2+2; coupling 2|2; resistance 6|6; heldout outward 1; quiet/stable,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=17915396287273366076~complete=2228983054171358309;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=11490184912802282886~complete=14907317162917709925;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=2521392615184659647~complete=1225375249814255973;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=9893027722897500473~complete=10145732566286072373;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=10798934084776087843~complete=9514635615221398196;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=11490184912802282886~complete=1370093545870153825;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=3014528975024703895~complete=9636209257566935691;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=3726000583101159705~complete=7639468286918434260;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=107550405266271858~complete=10725632687760396172;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10035385025733625643~complete=4239822719710764527;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=1502769048495381316~complete=13542816554466255170;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=12606880201918795731~complete=10474510161744225168,14762,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862008,3702296168890368,true,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,14,exact_replay,independent Trial values exactly equal,exact=true~first_divergence=none,true,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=17915396287273366076~complete=2228983054171358309;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=11490184912802282886~complete=14907317162917709925;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=2521392615184659647~complete=1225375249814255973;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=9893027722897500473~complete=10145732566286072373;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=10798934084776087843~complete=9514635615221398196;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=11490184912802282886~complete=1370093545870153825;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=3014528975024703895~complete=9636209257566935691;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=3726000583101159705~complete=7639468286918434260;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=107550405266271858~complete=10725632687760396172;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10035385025733625643~complete=4239822719710764527;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=1502769048495381316~complete=13542816554466255170;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=12606880201918795731~complete=10474510161744225168,14762,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862009,3702300463857664,false,true,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,1,formation_modulation_and_updates,formation.updates>0 && formation.inward_modulation>0,updates=12~inward_modulation=2~outward=2~work=14750~queue=empty~quiet=true,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=4928886878654958860~complete=13691540897306987661;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=9635257829565960350~complete=8466040100605552929;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=3386402310142620379~complete=11919780504105563939;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=11779249630676382693~complete=12419780710422224841;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=5455835197744038867~complete=7565580027677188096;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=9635257829565960350~complete=3556519643943557413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=6324155458823457120~complete=11016288582770911900;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=12601340323077174866~complete=15467529005824124327;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=3346186175700126273~complete=7492290184453726463;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10135002389542180212~complete=4487548475656995640;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=71262256478363405~complete=6762064526916276775;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=14208113686979570446~complete=8522218882226932509,14750,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862009,3702300463857664,false,true,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,2,completed_exactly_once,completed.outward==1,outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=9635257829565960350~complete=8466040100605552929,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=4928886878654958860~complete=13691540897306987661;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=9635257829565960350~complete=8466040100605552929;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=3386402310142620379~complete=11919780504105563939;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=11779249630676382693~complete=12419780710422224841;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=5455835197744038867~complete=7565580027677188096;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=9635257829565960350~complete=3556519643943557413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=6324155458823457120~complete=11016288582770911900;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=12601340323077174866~complete=15467529005824124327;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=3346186175700126273~complete=7492290184453726463;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10135002389542180212~complete=4487548475656995640;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=71262256478363405~complete=6762064526916276775;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=14208113686979570446~complete=8522218882226932509,14750,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862009,3702300463857664,false,true,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,3,completed_return_and_update,completed.inward_modulation==1 && completed.updates==1,outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=9635257829565960350~complete=8466040100605552929,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=4928886878654958860~complete=13691540897306987661;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=9635257829565960350~complete=8466040100605552929;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=3386402310142620379~complete=11919780504105563939;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=11779249630676382693~complete=12419780710422224841;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=5455835197744038867~complete=7565580027677188096;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=9635257829565960350~complete=3556519643943557413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=6324155458823457120~complete=11016288582770911900;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=12601340323077174866~complete=15467529005824124327;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=3346186175700126273~complete=7492290184453726463;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10135002389542180212~complete=4487548475656995640;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=71262256478363405~complete=6762064526916276775;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=14208113686979570446~complete=8522218882226932509,14750,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862009,3702300463857664,false,true,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,4,incomplete_blocked_stale_silence,incomplete.outward==0 && blocked.outward==0 && stale.outward==0,incomplete=outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=3386402310142620379~complete=11919780504105563939~blocked=outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=11779249630676382693~complete=12419780710422224841~stale=outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=5455835197744038867~complete=7565580027677188096,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=4928886878654958860~complete=13691540897306987661;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=9635257829565960350~complete=8466040100605552929;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=3386402310142620379~complete=11919780504105563939;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=11779249630676382693~complete=12419780710422224841;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=5455835197744038867~complete=7565580027677188096;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=9635257829565960350~complete=3556519643943557413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=6324155458823457120~complete=11016288582770911900;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=12601340323077174866~complete=15467529005824124327;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=3346186175700126273~complete=7492290184453726463;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10135002389542180212~complete=4487548475656995640;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=71262256478363405~complete=6762064526916276775;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=14208113686979570446~complete=8522218882226932509,14750,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862009,3702300463857664,false,true,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,5,open_aged_silence,open.outward==0 && aged.outward==0,open=outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=3346186175700126273~complete=7492290184453726463~aged=outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10135002389542180212~complete=4487548475656995640,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=4928886878654958860~complete=13691540897306987661;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=9635257829565960350~complete=8466040100605552929;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=3386402310142620379~complete=11919780504105563939;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=11779249630676382693~complete=12419780710422224841;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=5455835197744038867~complete=7565580027677188096;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=9635257829565960350~complete=3556519643943557413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=6324155458823457120~complete=11016288582770911900;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=12601340323077174866~complete=15467529005824124327;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=3346186175700126273~complete=7492290184453726463;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10135002389542180212~complete=4487548475656995640;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=71262256478363405~complete=6762064526916276775;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=14208113686979570446~complete=8522218882226932509,14750,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862009,3702300463857664,false,true,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,6,zero_length_exactly_once,zero_length.outward==1,outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=6324155458823457120~complete=11016288582770911900,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=4928886878654958860~complete=13691540897306987661;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=9635257829565960350~complete=8466040100605552929;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=3386402310142620379~complete=11919780504105563939;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=11779249630676382693~complete=12419780710422224841;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=5455835197744038867~complete=7565580027677188096;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=9635257829565960350~complete=3556519643943557413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=6324155458823457120~complete=11016288582770911900;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=12601340323077174866~complete=15467529005824124327;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=3346186175700126273~complete=7492290184453726463;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10135002389542180212~complete=4487548475656995640;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=71262256478363405~complete=6762064526916276775;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=14208113686979570446~complete=8522218882226932509,14750,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862009,3702300463857664,false,true,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,7,duplicates_exactly_once,duplicate_physical.outward==1 && duplicate_recursive.outward==1,physical=outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=12601340323077174866~complete=15467529005824124327~recursive=outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=9635257829565960350~complete=3556519643943557413,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=4928886878654958860~complete=13691540897306987661;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=9635257829565960350~complete=8466040100605552929;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=3386402310142620379~complete=11919780504105563939;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=11779249630676382693~complete=12419780710422224841;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=5455835197744038867~complete=7565580027677188096;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=9635257829565960350~complete=3556519643943557413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=6324155458823457120~complete=11016288582770911900;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=12601340323077174866~complete=15467529005824124327;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=3346186175700126273~complete=7492290184453726463;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10135002389542180212~complete=4487548475656995640;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=71262256478363405~complete=6762064526916276775;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=14208113686979570446~complete=8522218882226932509,14750,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862009,3702300463857664,false,true,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,8,branch_cycle_silence,branch.outward==0 && cycle.outward==0,branch=outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=71262256478363405~complete=6762064526916276775~cycle=outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=14208113686979570446~complete=8522218882226932509,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=4928886878654958860~complete=13691540897306987661;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=9635257829565960350~complete=8466040100605552929;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=3386402310142620379~complete=11919780504105563939;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=11779249630676382693~complete=12419780710422224841;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=5455835197744038867~complete=7565580027677188096;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=9635257829565960350~complete=3556519643943557413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=6324155458823457120~complete=11016288582770911900;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=12601340323077174866~complete=15467529005824124327;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=3346186175700126273~complete=7492290184453726463;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=10135002389542180212~complete=4487548475656995640;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=71262256478363405~complete=6762064526916276775;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=14208113686979570446~complete=8522218882226932509,14750,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
