row_type,protocol,smoke,passed,arm,seed_index,episode,competent,competent_seeds,total_seeds,first_roles_episode,first_success_episode,competence_episode,learned_roles,live_arrows,consolidated_arrows,correct_program_arrows,proposed_arrows,pruned_arrows,actual_success,topology_correct,held_out_correct,held_out_total,role_transfer_correct,role_transfer_total,explicit_answers,queues_empty,activity_limit_hits,fallbacks,permanent_source_identities,fingerprint_unchanged,duplicate_deterministic,training_work,evaluation_work,permanent_bytes,p0_anchor,p3_anchor,gate,gate_passed,workspaces_created,workspaces_destroyed,maximum_live_workspaces
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,5,256,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,6656,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,5,1024,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,26624,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,5,10000,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,260000,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,5,50000,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,1300000,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,6,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,6,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,26,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,6,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,52,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,6,4,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,104,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,6,8,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,208,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,6,16,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,416,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,6,64,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,1664,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,6,256,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,6656,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,6,1024,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,26624,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,6,10000,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,260000,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,6,50000,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,1300000,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,7,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,7,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,26,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,7,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,52,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,7,4,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,104,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,7,8,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,208,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,7,16,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,416,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,7,64,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,1664,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,7,256,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,6656,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,7,1024,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,26624,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,7,10000,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,260000,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,activity-only,7,50000,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,1300000,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7067,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7884,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,22213,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,64,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,70041,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,256,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,323578,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,369,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,508857,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,1024,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,1140330,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,10000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,10978174,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,0,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,56023586,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1471,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,3055,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,64,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,68387,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,205,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,247994,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,256,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,290093,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,1024,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,1148028,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,10000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,11226389,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,1,50000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,56673772,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1471,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,16,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,9423,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,64,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,50887,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,209,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,283966,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,256,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,349151,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,1024,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,1228492,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,10000,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,11690233,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,2,50000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,57319864,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1471,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,16,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,3067,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,53,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,79038,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,64,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,87605,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,361915,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,1024,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,1156538,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,10000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,11533237,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,3,50000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,56090168,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1471,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,16,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,3060,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,61,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,43902,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,64,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,57274,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,297040,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,1024,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,1160751,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,10000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,11489961,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,4,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,56606067,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7872,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,15823,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,64,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,75469,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,209,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,238310,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,256,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,266802,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,1024,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,1155964,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,10000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,11677661,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,5,50000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,56513444,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7851,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,15810,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,64,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,82773,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,245,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,315431,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,256,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,335165,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,1024,,,,,,,10,87,0,,,,false,false,,,,,,,,,,,,1144319,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,10000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,11288000,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,6,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,56047697,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7067,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,27007,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,16,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,28598,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,64,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,95063,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,127,,,,,,,10,90,0,,,,true,true,,,,,,,,,,,,152330,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,256,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,233845,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,1024,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,1187449,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,10000,,,,,,,10,87,0,,,,false,false,,,,,,,,,,,,11418100,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-provenance,7,50000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,56516188,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,14231,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,16,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,22206,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,64,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,63678,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,253,,,,,,,10,89,0,,,,true,false,,,,,,,,,,,,305489,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,318843,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,1024,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,1151693,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,10000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,11354277,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,0,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,56187054,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,697,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7871,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,9469,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,64,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,31826,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,209,,,,,,,10,89,0,,,,true,false,,,,,,,,,,,,206881,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,256,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,280042,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,1024,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1110270,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,10000,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,11316820,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,1,50000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,55819216,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7853,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,22189,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,64,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,76413,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,249,,,,,,,10,89,0,,,,true,false,,,,,,,,,,,,270642,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,256,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,272018,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,1024,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,1253433,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,10000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,11407535,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,2,50000,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,56400901,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
