case_id,root,initial_phase,control,mechanics,a_participation,b_participation,a_support,b_support,physical_work,final_tick,pressure_phase,trace_hash,body_hash,a_live,b_live,quiescent
129,1600000,4,unrelated_activity,reference,2252540587,2252540587,0,0,7,14,4,ea898b14fb802e88b3eb2c20fd936462d51b914caf8c8f6ac3869ff7d448cfcc,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
129,1600000,4,unrelated_activity,production,2252540587,2252540587,0,0,7,14,4,ea898b14fb802e88b3eb2c20fd936462d51b914caf8c8f6ac3869ff7d448cfcc,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
130,1600000,4,repeat_a,reference,5362940587,2252540587,0,0,7,14,4,8566853a4ba5def0d1f18191e558adc84d1b00ef89480d7a8934dccf566e55ae,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
130,1600000,4,repeat_a,production,5362940587,2252540587,0,0,7,14,4,8566853a4ba5def0d1f18191e558adc84d1b00ef89480d7a8934dccf566e55ae,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
131,1600000,4,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,14,4,600f3b7b5cefd2c736618a63a810a2968369ab701289ce6f1200c530fb099b28,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
131,1600000,4,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,14,4,600f3b7b5cefd2c736618a63a810a2968369ab701289ce6f1200c530fb099b28,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
132,1600000,4,source_without_traversal,reference,0,0,0,0,1,14,4,96ee98d7b52c700ebcd190a815b8b1c3405e1f4143efbac8b7d57e8ef7d8cf19,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
132,1600000,4,source_without_traversal,production,0,0,0,0,1,14,4,96ee98d7b52c700ebcd190a815b8b1c3405e1f4143efbac8b7d57e8ef7d8cf19,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
133,1600000,4,same_total_wrong_path,reference,0,5362940587,0,0,4,14,4,4aa3f0c7a989a7336915f790d85a9d63a0bff2bc25d6a1ffa8a600dec2043b10,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
133,1600000,4,same_total_wrong_path,production,0,5362940587,0,0,4,14,4,4aa3f0c7a989a7336915f790d85a9d63a0bff2bc25d6a1ffa8a600dec2043b10,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
134,1600000,4,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,4,4,644cfff262c9950f0dd32199be04ba80ff997d432f7152b57bec04caa4367b5f,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
134,1600000,4,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,4,4,644cfff262c9950f0dd32199be04ba80ff997d432f7152b57bec04caa4367b5f,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
135,1600000,4,late_return,reference,0,0,0,0,7,1028,8,e74aded38e6e55a31514674ca6a5aa2ed6b751ba3ab0b861320eaef200b99f49,8d310004a71229dd73da887dc56e3e79d84c2bdaa8541a51670ddf5f5620d632,1,1,1
135,1600000,4,late_return,production,0,0,0,0,7,1028,8,e74aded38e6e55a31514674ca6a5aa2ed6b751ba3ab0b861320eaef200b99f49,8d310004a71229dd73da887dc56e3e79d84c2bdaa8541a51670ddf5f5620d632,1,1,1
136,1600000,5,prompt_a,reference,4294967296,4294967296,4294967296,0,8,5,5,5628784d2e7a141e8f753cd0bbe2cc6cb34c1e01ceee94637d7e23eebc799408,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
136,1600000,5,prompt_a,production,4294967296,4294967296,4294967296,0,8,5,5,5628784d2e7a141e8f753cd0bbe2cc6cb34c1e01ceee94637d7e23eebc799408,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
137,1600000,5,return_b,reference,4294967296,4294967296,0,4294967296,8,5,5,3acb8dc8462541fa9ad389195791661f4525181d242cc53cffe6ecd46c7a048c,e25b4feda7e935afd13f92f53947629d5accac9991464cd6100e6a8dc42aa54e,1,1,1
137,1600000,5,return_b,production,4294967296,4294967296,0,4294967296,8,5,5,3acb8dc8462541fa9ad389195791661f4525181d242cc53cffe6ecd46c7a048c,e25b4feda7e935afd13f92f53947629d5accac9991464cd6100e6a8dc42aa54e,1,1,1
138,1600000,5,unrelated_activity,reference,2252540587,2252540587,0,0,7,15,5,eb015a2243d5b81964a40e423a4b24cb406b68a3fefbffeae35b2ddde8acfb3a,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
138,1600000,5,unrelated_activity,production,2252540587,2252540587,0,0,7,15,5,eb015a2243d5b81964a40e423a4b24cb406b68a3fefbffeae35b2ddde8acfb3a,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
139,1600000,5,repeat_a,reference,5362940587,2252540587,0,0,7,15,5,46d8546bc8380785fb5b33c7e8d591298b72e8122fa46579fc1ec5fce43ae66d,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
139,1600000,5,repeat_a,production,5362940587,2252540587,0,0,7,15,5,46d8546bc8380785fb5b33c7e8d591298b72e8122fa46579fc1ec5fce43ae66d,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
140,1600000,5,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,15,5,ae4fac7a4590fac5ae94f4e5ca511816589018aa01f5738997e29a9802c29b07,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
140,1600000,5,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,15,5,ae4fac7a4590fac5ae94f4e5ca511816589018aa01f5738997e29a9802c29b07,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
141,1600000,5,source_without_traversal,reference,0,0,0,0,1,15,5,38e63cbc3edf151465aa462b60a511ed2796eb5857bec5dd679d0c3cf2a2befc,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
141,1600000,5,source_without_traversal,production,0,0,0,0,1,15,5,38e63cbc3edf151465aa462b60a511ed2796eb5857bec5dd679d0c3cf2a2befc,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
142,1600000,5,same_total_wrong_path,reference,0,5362940587,0,0,4,15,5,948d490a2b7c08d8ce25ea3ec95f0ef71ff07b2efcba388a2fbda3eda4fd865c,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
142,1600000,5,same_total_wrong_path,production,0,5362940587,0,0,4,15,5,948d490a2b7c08d8ce25ea3ec95f0ef71ff07b2efcba388a2fbda3eda4fd865c,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
143,1600000,5,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,5,5,0a5a0a6d2f7003cd8c72975fd835bba56fb14009bca3dff7cd65df8dd27962ba,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
143,1600000,5,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,5,5,0a5a0a6d2f7003cd8c72975fd835bba56fb14009bca3dff7cd65df8dd27962ba,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
144,1600000,5,late_return,reference,0,0,0,0,7,1029,9,e430136ad5c71aebeaeb2bb487e92e24a6021ccbb0731518762f475c07a77812,8d310004a71229dd73da887dc56e3e79d84c2bdaa8541a51670ddf5f5620d632,1,1,1
144,1600000,5,late_return,production,0,0,0,0,7,1029,9,e430136ad5c71aebeaeb2bb487e92e24a6021ccbb0731518762f475c07a77812,8d310004a71229dd73da887dc56e3e79d84c2bdaa8541a51670ddf5f5620d632,1,1,1
145,1600000,6,prompt_a,reference,4294967296,4294967296,4294967296,0,8,6,6,5f37d6c13acee119e3e7557c250bef8703df2c868f4274054be476b2ceb5a1e6,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
145,1600000,6,prompt_a,production,4294967296,4294967296,4294967296,0,8,6,6,5f37d6c13acee119e3e7557c250bef8703df2c868f4274054be476b2ceb5a1e6,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
146,1600000,6,return_b,reference,4294967296,4294967296,0,4294967296,8,6,6,7476f409f8647608eab92a782899a21f24ba902a1e9b2d40ad381fa2715177c5,e25b4feda7e935afd13f92f53947629d5accac9991464cd6100e6a8dc42aa54e,1,1,1
146,1600000,6,return_b,production,4294967296,4294967296,0,4294967296,8,6,6,7476f409f8647608eab92a782899a21f24ba902a1e9b2d40ad381fa2715177c5,e25b4feda7e935afd13f92f53947629d5accac9991464cd6100e6a8dc42aa54e,1,1,1
147,1600000,6,unrelated_activity,reference,2252540587,2252540587,0,0,7,16,6,954c9373043e005bfda355530e033b1fed5d48f4d18a2232662b0929a61f8218,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
147,1600000,6,unrelated_activity,production,2252540587,2252540587,0,0,7,16,6,954c9373043e005bfda355530e033b1fed5d48f4d18a2232662b0929a61f8218,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
148,1600000,6,repeat_a,reference,5362940587,2252540587,0,0,7,16,6,30a8d1ec9a095b99e3edc25fb5f9c00270a51e77e00dce619843e1c9f4e4bb14,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
148,1600000,6,repeat_a,production,5362940587,2252540587,0,0,7,16,6,30a8d1ec9a095b99e3edc25fb5f9c00270a51e77e00dce619843e1c9f4e4bb14,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
149,1600000,6,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,16,6,9ee65e2351418f5ec5e10dba028068b81d84062d90b05ba62b0dad1c19f06b25,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
149,1600000,6,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,16,6,9ee65e2351418f5ec5e10dba028068b81d84062d90b05ba62b0dad1c19f06b25,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
150,1600000,6,source_without_traversal,reference,0,0,0,0,1,16,6,d750d575d46222239f3b740e69b86099fccf34d002f82631ef271c0eb43c017f,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
150,1600000,6,source_without_traversal,production,0,0,0,0,1,16,6,d750d575d46222239f3b740e69b86099fccf34d002f82631ef271c0eb43c017f,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
151,1600000,6,same_total_wrong_path,reference,0,5362940587,0,0,4,16,6,9411fc96b64305e7573dff0ea9a5e5e7cf21b965a543d2b43b78366d86812fb1,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
151,1600000,6,same_total_wrong_path,production,0,5362940587,0,0,4,16,6,9411fc96b64305e7573dff0ea9a5e5e7cf21b965a543d2b43b78366d86812fb1,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
152,1600000,6,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,6,6,c82faad675a49117d68b35d84c5928995270f91379c9f0943e7d72201494499f,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
152,1600000,6,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,6,6,c82faad675a49117d68b35d84c5928995270f91379c9f0943e7d72201494499f,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
153,1600000,6,late_return,reference,0,0,0,0,7,1030,0,429677e60981b7bcdcfca0444d5bc723f28de98ccf1033191a796119b1acab8c,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
153,1600000,6,late_return,production,0,0,0,0,7,1030,0,429677e60981b7bcdcfca0444d5bc723f28de98ccf1033191a796119b1acab8c,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
154,1600000,7,prompt_a,reference,4294967296,4294967296,4294967296,0,8,7,7,6d02f6916db91aa7a8d2946788a49d0ec93bb8cafd97d95978c54dc1ba73e9cd,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
154,1600000,7,prompt_a,production,4294967296,4294967296,4294967296,0,8,7,7,6d02f6916db91aa7a8d2946788a49d0ec93bb8cafd97d95978c54dc1ba73e9cd,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
155,1600000,7,return_b,reference,4294967296,4294967296,0,4294967296,8,7,7,4eff667b20786fd2ff853387904219d91474055d9b0b841db2c86aaf6c6e3c67,e25b4feda7e935afd13f92f53947629d5accac9991464cd6100e6a8dc42aa54e,1,1,1
155,1600000,7,return_b,production,4294967296,4294967296,0,4294967296,8,7,7,4eff667b20786fd2ff853387904219d91474055d9b0b841db2c86aaf6c6e3c67,e25b4feda7e935afd13f92f53947629d5accac9991464cd6100e6a8dc42aa54e,1,1,1
156,1600000,7,unrelated_activity,reference,2252540587,2252540587,0,0,7,17,7,79a2c112f79dbdad8735c7611fcbe7ce37816c5c0182968c249f757646309a28,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
156,1600000,7,unrelated_activity,production,2252540587,2252540587,0,0,7,17,7,79a2c112f79dbdad8735c7611fcbe7ce37816c5c0182968c249f757646309a28,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
157,1600000,7,repeat_a,reference,5362940587,2252540587,0,0,7,17,7,4758cf8e7a5f12edcb12bbbf873db3e4215562bfc717aa100211e518d659d897,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
157,1600000,7,repeat_a,production,5362940587,2252540587,0,0,7,17,7,4758cf8e7a5f12edcb12bbbf873db3e4215562bfc717aa100211e518d659d897,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
158,1600000,7,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,17,7,5c587feefa6ae732289b0815341bf006e6abeb568df0eb38183f6a5e13483058,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
158,1600000,7,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,17,7,5c587feefa6ae732289b0815341bf006e6abeb568df0eb38183f6a5e13483058,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
159,1600000,7,source_without_traversal,reference,0,0,0,0,1,17,7,a826cc4e4366fde7f10611e6d1c99e14b314a7c071239ad7f853160dee7c46da,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
159,1600000,7,source_without_traversal,production,0,0,0,0,1,17,7,a826cc4e4366fde7f10611e6d1c99e14b314a7c071239ad7f853160dee7c46da,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
160,1600000,7,same_total_wrong_path,reference,0,5362940587,0,0,4,17,7,28b1db481c6d28cd26c5122adb0b2e26812a3687c705ceae0b59c44b6ae2d94b,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
160,1600000,7,same_total_wrong_path,production,0,5362940587,0,0,4,17,7,28b1db481c6d28cd26c5122adb0b2e26812a3687c705ceae0b59c44b6ae2d94b,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
161,1600000,7,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,7,7,bd8b0ffbd707d7366136edf9243a2bf501eeb90e6bc985cc15339396f71cda4c,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
161,1600000,7,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,7,7,bd8b0ffbd707d7366136edf9243a2bf501eeb90e6bc985cc15339396f71cda4c,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
162,1600000,7,late_return,reference,0,0,0,0,7,1031,1,18337b421d1ca23bbe6c439a21a82fbae7b7f04ae4f179d407bf3be5ba8176c5,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
162,1600000,7,late_return,production,0,0,0,0,7,1031,1,18337b421d1ca23bbe6c439a21a82fbae7b7f04ae4f179d407bf3be5ba8176c5,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
163,1600000,8,prompt_a,reference,4294967296,4294967296,4294967296,0,8,8,8,31c95e970c9a2722fae4de44d8ae0f7f484350bca571c509f3f0f4ce5d3d5030,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
163,1600000,8,prompt_a,production,4294967296,4294967296,4294967296,0,8,8,8,31c95e970c9a2722fae4de44d8ae0f7f484350bca571c509f3f0f4ce5d3d5030,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
164,1600000,8,return_b,reference,4294967296,4294967296,0,4294967296,8,8,8,aea6f54c810d3c3b5d64900874212f9fae39a7d51be4c2f348280cc847be42a2,e25b4feda7e935afd13f92f53947629d5accac9991464cd6100e6a8dc42aa54e,1,1,1
164,1600000,8,return_b,production,4294967296,4294967296,0,4294967296,8,8,8,aea6f54c810d3c3b5d64900874212f9fae39a7d51be4c2f348280cc847be42a2,e25b4feda7e935afd13f92f53947629d5accac9991464cd6100e6a8dc42aa54e,1,1,1
165,1600000,8,unrelated_activity,reference,2252540587,2252540587,0,0,7,18,8,62178609ce73aab5db045d0a38af9ffac823c3f5fb9389e2de6914d1efdf26a1,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
165,1600000,8,unrelated_activity,production,2252540587,2252540587,0,0,7,18,8,62178609ce73aab5db045d0a38af9ffac823c3f5fb9389e2de6914d1efdf26a1,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
166,1600000,8,repeat_a,reference,5362940587,2252540587,0,0,7,18,8,0cc25d4a91744898716602d83f27b4536696805e17999eda91edf0760bdd75fb,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
166,1600000,8,repeat_a,production,5362940587,2252540587,0,0,7,18,8,0cc25d4a91744898716602d83f27b4536696805e17999eda91edf0760bdd75fb,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
167,1600000,8,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,18,8,ec4f2d48b8a81605cdec5768acbafbbb21c99d19340b66a2ca74301090cdea8b,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
167,1600000,8,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,18,8,ec4f2d48b8a81605cdec5768acbafbbb21c99d19340b66a2ca74301090cdea8b,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
168,1600000,8,source_without_traversal,reference,0,0,0,0,1,18,8,de56fdc196ba16f28de74025a61c8cc28ed0ee7bb16bd3a4f6c98c06fd05254f,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
168,1600000,8,source_without_traversal,production,0,0,0,0,1,18,8,de56fdc196ba16f28de74025a61c8cc28ed0ee7bb16bd3a4f6c98c06fd05254f,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
169,1600000,8,same_total_wrong_path,reference,0,5362940587,0,0,4,18,8,b75d058f750f0c95b8c481b98f13e8c674d3cd49b558df3ca4e28cd1e21a479d,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
169,1600000,8,same_total_wrong_path,production,0,5362940587,0,0,4,18,8,b75d058f750f0c95b8c481b98f13e8c674d3cd49b558df3ca4e28cd1e21a479d,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
170,1600000,8,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,8,8,c9a0c9721aa31b9fa46b5bf08bce6bb9c9f6be3f7cc7d7122f7cfd0898a67d27,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
170,1600000,8,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,8,8,c9a0c9721aa31b9fa46b5bf08bce6bb9c9f6be3f7cc7d7122f7cfd0898a67d27,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
171,1600000,8,late_return,reference,0,0,0,0,7,1032,2,e0287f039aa11c96b0a5337a5f10636c0d8463cd60e0f4d6b9196a1e29dc378a,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
171,1600000,8,late_return,production,0,0,0,0,7,1032,2,e0287f039aa11c96b0a5337a5f10636c0d8463cd60e0f4d6b9196a1e29dc378a,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
172,1600000,9,prompt_a,reference,4294967296,4294967296,4294967296,0,8,9,9,4ea6591cb08e527b724875ee4c5dc664107a6752948d8b82be229a24587c115b,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
172,1600000,9,prompt_a,production,4294967296,4294967296,4294967296,0,8,9,9,4ea6591cb08e527b724875ee4c5dc664107a6752948d8b82be229a24587c115b,605d32008acb5b7faa82b4a62b87750ed6c078db7f280b2b6dc3730a77ffb3a1,1,1,1
173,1600000,9,return_b,reference,4294967296,4294967296,0,4294967296,8,9,9,59d3e762276c95b783bc2a8b23b3c07c3890f709c5490b2464a3670146fb2004,e25b4feda7e935afd13f92f53947629d5accac9991464cd6100e6a8dc42aa54e,1,1,1
173,1600000,9,return_b,production,4294967296,4294967296,0,4294967296,8,9,9,59d3e762276c95b783bc2a8b23b3c07c3890f709c5490b2464a3670146fb2004,e25b4feda7e935afd13f92f53947629d5accac9991464cd6100e6a8dc42aa54e,1,1,1
174,1600000,9,unrelated_activity,reference,2252540587,2252540587,0,0,7,19,9,1e3ae56a3ccb51bac8ea9f6f26a653d7442e4b8c13ab347d957c8176f8d12901,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
174,1600000,9,unrelated_activity,production,2252540587,2252540587,0,0,7,19,9,1e3ae56a3ccb51bac8ea9f6f26a653d7442e4b8c13ab347d957c8176f8d12901,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
175,1600000,9,repeat_a,reference,5362940587,2252540587,0,0,7,19,9,9915a4d98bb9218e003ba2219b212ff7cf1bb323e0ab1604c8dfd2990c70e9ee,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
175,1600000,9,repeat_a,production,5362940587,2252540587,0,0,7,19,9,9915a4d98bb9218e003ba2219b212ff7cf1bb323e0ab1604c8dfd2990c70e9ee,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
176,1600000,9,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,19,9,7bd39c739250cfd11e199108eac3816ed598c042eb39e7d48e85473d430d200a,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
176,1600000,9,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,19,9,7bd39c739250cfd11e199108eac3816ed598c042eb39e7d48e85473d430d200a,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
177,1600000,9,source_without_traversal,reference,0,0,0,0,1,19,9,dd3adceedb8d90d67080dcd0f174052f81283db6cce5f966acccc6ac45c7bf72,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
177,1600000,9,source_without_traversal,production,0,0,0,0,1,19,9,dd3adceedb8d90d67080dcd0f174052f81283db6cce5f966acccc6ac45c7bf72,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
178,1600000,9,same_total_wrong_path,reference,0,5362940587,0,0,4,19,9,5ab7b071dca828e03ebfe640d4587bc4cdfb8b608243c07a8f6d3c470e24af23,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
178,1600000,9,same_total_wrong_path,production,0,5362940587,0,0,4,19,9,5ab7b071dca828e03ebfe640d4587bc4cdfb8b608243c07a8f6d3c470e24af23,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
179,1600000,9,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,9,9,8ab8015a2e4846c11fdfdbc7540bc5d12fadfbf04f70dcc28dc0614f306f00e4,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
179,1600000,9,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,9,9,8ab8015a2e4846c11fdfdbc7540bc5d12fadfbf04f70dcc28dc0614f306f00e4,d2731da34f8d9120050ea5d40d54afa88fdef7120ee67525e17f31b2c7fc5939,1,1,1
180,1600000,9,late_return,reference,0,0,0,0,7,1033,3,cac079fadb3a0595d22dd58d5fe037d58997e38ec952a4b32fbc354c55570299,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
180,1600000,9,late_return,production,0,0,0,0,7,1033,3,cac079fadb3a0595d22dd58d5fe037d58997e38ec952a4b32fbc354c55570299,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
